,speaker,listener,dialogue,dialogue_sentiment,avg_sentiment
503,JULIET,ROMEO,"’Tis but thy name that is my enemy; Thou art thyself, though not a Montague. What’s Montague? It is nor hand nor foot, Nor arm, nor face, nor any other part Belonging to a man. O be some other name. What’s in a name? That which we call a rose By any other name would smell as sweet; So Romeo would, were he not Romeo call’d, Retain that dear perfection which he owes Without that title. Romeo, doff thy name, And for thy name, which is no part of thee, Take all myself.",0.4249,0.18614324324324327
504,JULIET,ROMEO,"’Tis but thy name that is my enemy; Thou art thyself, though not a Montague. What’s Montague? It is nor hand nor foot, Nor arm, nor face, nor any other part Belonging to a man. O be some other name. What’s in a name? That which we call a rose By any other name would smell as sweet; So Romeo would, were he not Romeo call’d, Retain that dear perfection which he owes Without that title. Romeo, doff thy name, And for thy name, which is no part of thee, Take all myself.",0.4249,0.18614324324324327
505,ROMEO,JULIET,"I take thee at thy word. Call me but love, and I’ll be new baptis’d; Henceforth I never will be Romeo.",0.7783,0.28591756756756753
506,ROMEO,JULIET,"I take thee at thy word. Call me but love, and I’ll be new baptis’d; Henceforth I never will be Romeo.",0.7783,0.28591756756756753
507,JULIET,ROMEO,"What man art thou that, thus bescreen’d in night So stumblest on my counsel?",0.0,0.18614324324324327
508,JULIET,ROMEO,"What man art thou that, thus bescreen’d in night So stumblest on my counsel?",0.0,0.18614324324324327
509,ROMEO,JULIET,"By a name I know not how to tell thee who I am: My name, dear saint, is hateful to myself, Because it is an enemy to thee. Had I it written, I would tear the word.",-0.6249,0.28591756756756753
510,ROMEO,JULIET,"By a name I know not how to tell thee who I am: My name, dear saint, is hateful to myself, Because it is an enemy to thee. Had I it written, I would tear the word.",-0.6249,0.28591756756756753
511,JULIET,ROMEO,"My ears have yet not drunk a hundred words Of thy tongue’s utterance, yet I know the sound. Art thou not Romeo, and a Montague?",0.2584,0.18614324324324327
512,JULIET,ROMEO,"My ears have yet not drunk a hundred words Of thy tongue’s utterance, yet I know the sound. Art thou not Romeo, and a Montague?",0.2584,0.18614324324324327
513,ROMEO,JULIET,"Neither, fair maid, if either thee dislike.",-0.5517,0.28591756756756753
514,ROMEO,JULIET,"Neither, fair maid, if either thee dislike.",-0.5517,0.28591756756756753
515,JULIET,ROMEO,"How cam’st thou hither, tell me, and wherefore? The orchard walls are high and hard to climb, And the place death, considering who thou art, If any of my kinsmen find thee here.",-0.6486,0.18614324324324327
516,JULIET,ROMEO,"How cam’st thou hither, tell me, and wherefore? The orchard walls are high and hard to climb, And the place death, considering who thou art, If any of my kinsmen find thee here.",-0.6486,0.18614324324324327
517,ROMEO,JULIET,"With love’s light wings did I o’erperch these walls, For stony limits cannot hold love out, And what love can do, that dares love attempt: Therefore thy kinsmen are no stop to me.",0.7858,0.28591756756756753
518,ROMEO,JULIET,"With love’s light wings did I o’erperch these walls, For stony limits cannot hold love out, And what love can do, that dares love attempt: Therefore thy kinsmen are no stop to me.",0.7858,0.28591756756756753
519,JULIET,ROMEO,"If they do see thee, they will murder thee.",-0.6908,0.18614324324324327
520,JULIET,ROMEO,"If they do see thee, they will murder thee.",-0.6908,0.18614324324324327
521,ROMEO,JULIET,"Alack, there lies more peril in thine eye Than twenty of their swords. Look thou but sweet, And I am proof against their enmity.",0.274,0.28591756756756753
522,ROMEO,JULIET,"Alack, there lies more peril in thine eye Than twenty of their swords. Look thou but sweet, And I am proof against their enmity.",0.274,0.28591756756756753
523,JULIET,ROMEO,I would not for the world they saw thee here.,0.0,0.18614324324324327
524,JULIET,ROMEO,I would not for the world they saw thee here.,0.0,0.18614324324324327
525,ROMEO,JULIET,"I have night’s cloak to hide me from their eyes, And but thou love me, let them find me here. My life were better ended by their hate Than death prorogued, wanting of thy love.",0.6908,0.28591756756756753
526,ROMEO,JULIET,"I have night’s cloak to hide me from their eyes, And but thou love me, let them find me here. My life were better ended by their hate Than death prorogued, wanting of thy love.",0.6908,0.28591756756756753
527,JULIET,ROMEO,By whose direction found’st thou out this place?,0.0,0.18614324324324327
528,JULIET,ROMEO,By whose direction found’st thou out this place?,0.0,0.18614324324324327
529,ROMEO,JULIET,"By love, that first did prompt me to enquire; He lent me counsel, and I lent him eyes. I am no pilot; yet wert thou as far As that vast shore wash’d with the farthest sea, I should adventure for such merchandise.",0.6486,0.28591756756756753
530,ROMEO,JULIET,"By love, that first did prompt me to enquire; He lent me counsel, and I lent him eyes. I am no pilot; yet wert thou as far As that vast shore wash’d with the farthest sea, I should adventure for such merchandise.",0.6486,0.28591756756756753
531,JULIET,ROMEO,"Thou knowest the mask of night is on my face, Else would a maiden blush bepaint my cheek For that which thou hast heard me speak tonight. Fain would I dwell on form, fain, fain deny What I have spoke; but farewell compliment. Dost thou love me? I know thou wilt say Ay, And I will take thy word. Yet, if thou swear’st, Thou mayst prove false. At lovers’ perjuries, They say Jove laughs. O gentle Romeo, If thou dost love, pronounce it faithfully. Or if thou thinkest I am too quickly won, I’ll frown and be perverse, and say thee nay, So thou wilt woo. But else, not for the world. In truth, fair Montague, I am too fond; And therefore thou mayst think my ’haviour light: But trust me, gentleman, I’ll prove more true Than those that have more cunning to be strange. I should have been more strange, I must confess, But that thou overheard’st, ere I was ’ware, My true-love passion; therefore pardon me, And not impute this yielding to light love, Which the dark night hath so discovered.",0.9965,0.18614324324324327
532,JULIET,ROMEO,"Thou knowest the mask of night is on my face, Else would a maiden blush bepaint my cheek For that which thou hast heard me speak tonight. Fain would I dwell on form, fain, fain deny What I have spoke; but farewell compliment. Dost thou love me? I know thou wilt say Ay, And I will take thy word. Yet, if thou swear’st, Thou mayst prove false. At lovers’ perjuries, They say Jove laughs. O gentle Romeo, If thou dost love, pronounce it faithfully. Or if thou thinkest I am too quickly won, I’ll frown and be perverse, and say thee nay, So thou wilt woo. But else, not for the world. In truth, fair Montague, I am too fond; And therefore thou mayst think my ’haviour light: But trust me, gentleman, I’ll prove more true Than those that have more cunning to be strange. I should have been more strange, I must confess, But that thou overheard’st, ere I was ’ware, My true-love passion; therefore pardon me, And not impute this yielding to light love, Which the dark night hath so discovered.",0.9965,0.18614324324324327
533,ROMEO,JULIET,"Lady, by yonder blessed moon I vow, That tips with silver all these fruit-tree tops,—",0.5994,0.28591756756756753
534,ROMEO,JULIET,"Lady, by yonder blessed moon I vow, That tips with silver all these fruit-tree tops,—",0.5994,0.28591756756756753
535,JULIET,ROMEO,"O swear not by the moon, th’inconstant moon, That monthly changes in her circled orb, Lest that thy love prove likewise variable.",0.6124,0.18614324324324327
536,JULIET,ROMEO,"O swear not by the moon, th’inconstant moon, That monthly changes in her circled orb, Lest that thy love prove likewise variable.",0.6124,0.18614324324324327
537,ROMEO,JULIET,What shall I swear by?,-0.0516,0.28591756756756753
538,ROMEO,JULIET,What shall I swear by?,-0.0516,0.28591756756756753
539,JULIET,ROMEO,"Do not swear at all. Or if thou wilt, swear by thy gracious self, Which is the god of my idolatry, And I’ll believe thee.",0.6856,0.18614324324324327
540,JULIET,ROMEO,"Do not swear at all. Or if thou wilt, swear by thy gracious self, Which is the god of my idolatry, And I’ll believe thee.",0.6856,0.18614324324324327
541,ROMEO,JULIET,"If my heart’s dear love,—",0.3818,0.28591756756756753
542,ROMEO,JULIET,"If my heart’s dear love,—",0.3818,0.28591756756756753
543,JULIET,ROMEO,"Well, do not swear. Although I joy in thee, I have no joy of this contract tonight; It is too rash, too unadvis’d, too sudden, Too like the lightning, which doth cease to be Ere one can say It lightens. Sweet, good night. This bud of love, by summer’s ripening breath, May prove a beauteous flower when next we meet. Good night, good night. As sweet repose and rest Come to thy heart as that within my breast.",0.9824,0.18614324324324327
544,JULIET,ROMEO,"Well, do not swear. Although I joy in thee, I have no joy of this contract tonight; It is too rash, too unadvis’d, too sudden, Too like the lightning, which doth cease to be Ere one can say It lightens. Sweet, good night. This bud of love, by summer’s ripening breath, May prove a beauteous flower when next we meet. Good night, good night. As sweet repose and rest Come to thy heart as that within my breast.",0.9824,0.18614324324324327
545,ROMEO,JULIET,O wilt thou leave me so unsatisfied?,-0.4927,0.28591756756756753
546,ROMEO,JULIET,O wilt thou leave me so unsatisfied?,-0.4927,0.28591756756756753
547,JULIET,ROMEO,What satisfaction canst thou have tonight?,0.4404,0.18614324324324327
548,JULIET,ROMEO,What satisfaction canst thou have tonight?,0.4404,0.18614324324324327
549,ROMEO,JULIET,Th’exchange of thy love’s faithful vow for mine.,0.4404,0.28591756756756753
550,ROMEO,JULIET,Th’exchange of thy love’s faithful vow for mine.,0.4404,0.28591756756756753
551,JULIET,ROMEO,I gave thee mine before thou didst request it; And yet I would it were to give again.,0.0,0.18614324324324327
552,JULIET,ROMEO,I gave thee mine before thou didst request it; And yet I would it were to give again.,0.0,0.18614324324324327
553,ROMEO,JULIET,"Would’st thou withdraw it? For what purpose, love?",0.6767,0.28591756756756753
554,ROMEO,JULIET,"Would’st thou withdraw it? For what purpose, love?",0.6767,0.28591756756756753
555,JULIET,ROMEO,"But to be frank and give it thee again. And yet I wish but for the thing I have; My bounty is as boundless as the sea, My love as deep; the more I give to thee, The more I have, for both are infinite. I hear some noise within. Dear love, adieu. [_Nurse calls within._] Anon, good Nurse!—Sweet Montague be true. Stay but a little, I will come again.",0.9824,0.18614324324324327
556,JULIET,ROMEO,"But to be frank and give it thee again. And yet I wish but for the thing I have; My bounty is as boundless as the sea, My love as deep; the more I give to thee, The more I have, for both are infinite. I hear some noise within. Dear love, adieu. [_Nurse calls within._] Anon, good Nurse!—Sweet Montague be true. Stay but a little, I will come again.",0.9824,0.18614324324324327
557,ROMEO,JULIET,"O blessed, blessed night. I am afeard, Being in night, all this is but a dream, Too flattering sweet to be substantial.",0.9387,0.28591756756756753
558,ROMEO,JULIET,"O blessed, blessed night. I am afeard, Being in night, all this is but a dream, Too flattering sweet to be substantial.",0.9387,0.28591756756756753
559,JULIET,ROMEO,"Three words, dear Romeo, and good night indeed. If that thy bent of love be honourable, Thy purpose marriage, send me word tomorrow, By one that I’ll procure to come to thee, Where and what time thou wilt perform the rite, And all my fortunes at thy foot I’ll lay And follow thee my lord throughout the world.",0.9153,0.18614324324324327
560,JULIET,NURSE,"Three words, dear Romeo, and good night indeed. If that thy bent of love be honourable, Thy purpose marriage, send me word tomorrow, By one that I’ll procure to come to thee, Where and what time thou wilt perform the rite, And all my fortunes at thy foot I’ll lay And follow thee my lord throughout the world.",0.9153,0.1255608108108108
561,NURSE,JULIET,[_Within._] Madam.,0.0,0.040475675675675685
562,NURSE,JULIET,[_Within._] Madam.,0.0,0.040475675675675685
563,JULIET,NURSE,"I come, anon.— But if thou meanest not well, I do beseech thee,—",-0.3007,0.1255608108108108
564,JULIET,NURSE,"I come, anon.— But if thou meanest not well, I do beseech thee,—",-0.3007,0.1255608108108108
565,NURSE,JULIET,[_Within._] Madam.,0.0,0.040475675675675685
566,NURSE,JULIET,[_Within._] Madam.,0.0,0.040475675675675685
567,JULIET,NURSE,By and by I come— To cease thy strife and leave me to my grief. Tomorrow will I send.,-0.5267,0.1255608108108108
568,JULIET,ROMEO,By and by I come— To cease thy strife and leave me to my grief. Tomorrow will I send.,-0.5267,0.18614324324324327
569,ROMEO,JULIET,"So thrive my soul,—",0.0,0.28591756756756753
570,ROMEO,JULIET,"So thrive my soul,—",0.0,0.28591756756756753
571,JULIET,ROMEO,A thousand times good night.,0.4404,0.18614324324324327
572,JULIET,ROMEO,A thousand times good night.,0.4404,0.18614324324324327
573,ROMEO,JULIET,"A thousand times the worse, to want thy light. Love goes toward love as schoolboys from their books, But love from love, towards school with heavy looks.",0.9509,0.28591756756756753
574,ROMEO,JULIET,"A thousand times the worse, to want thy light. Love goes toward love as schoolboys from their books, But love from love, towards school with heavy looks.",0.9509,0.28591756756756753
